obs,time,elapsed,date,hhmmss,averaging,kam,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
41,1785341315,5078.9,20260730 00:08:35,00:08:35,15,,1785341307,0.001822981,1.822981321,4.684926503,414.1434598,254.0514835,25.57090203,41.68455027,0.053890672,1.380199052,0.052748406,0.033068365,287.4299667,34.7895004,32.65644,4.955396313,32.55066406,1.589958302,4.88456487,3.365438011,-80.39347625,-19.0001645,-3.138218951,184.898107,5.812409763,1.876813666,4.684926503,429.1469771,421.8197636,0.126421563,60.84120711,1.822981321,13.40390182,15.84492,0.009439167,69.65,44,10,1.003502019,0.350201947,25216.35831,1499.996667,1261.2125,0.840810202,0.191620404,6,0.5,0: Broadleaf,2,TRUE,1785341307,414.2549333,423.4148667,15.79652,13.23016667,427.4222,16.74036,430.3266,100.5523333,0.100107947,32.40109333,32.65644,999.9,0,0,5001.083333,0,464.8318,-9.159856,420.9037333,429.0918667,2.566340667,423.4148667,13.23016667,1.588376667,1.330326,13.84650667,11.14515333,1499.996667,0.972995,0.027004733,0,1.96276,0,17545.50667,12843.84667,43.8624,45.8162,44.75,44.625,43.79546667,1459.486667,40.51,0,1785341312,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-9.221815238,-3.365956364,1.186015337,0,2.533991905,-0.141511169,0.123537257,0,0,2,0/2,3.00545,2.75931,0.0953794,0.0964799,0.085022,0.0722882,32032.3,23027.7,33528.2,25771.9,39234.7,32369.9,48983.7,40267.2,1.75362,2.6513,0.209652,0,29.2191,999.9,56.477,31.602,26.2217,29.1855,-100,3,0.263608,0,20.2452,5.20441,11.956,4.9693,3.294,7163.4,9999,132.2,9999,4.97358,1.87295,1.87074,1.87237,1.87286,1.87377,1.8733,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.168,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,8.8,87,0.15625,4.99756,2.64526,2.75269,2.8479,2.20947,34.6463,15.4104,2,372.717,1234.43,30.7644,30.9257,30.0001,30.8246,30.7386,-1,40,10,-999.9,400,20,101.786,94.5057
42,1785341435,5198.9,20260730 00:10:35,00:10:35,15,,1785341427,0.002214933,2.214933092,4.593624578,397.6538614,260.9663564,26.26558955,40.02283379,0.063673828,1.380251124,0.062085832,0.038943021,287.4333867,34.71517666,32.73176667,4.976461416,30.52041988,1.501380325,4.919264974,3.475081092,-97.67854934,-15.26787439,-2.524155814,171.9628071,2.94885415,2.232363416,4.593624578,406.9414241,401.9512485,-0.262507022,60.8502133,2.214933092,11.87934448,14.90704061,8.49827E-05,69.65,43,10,1.003423336,0.342333602,25207.694,1500.014667,1261.22762,0.840810192,0.191620384,6,0.5,0: Broadleaf,2,TRUE,1785341427,397.7632,403.0742667,14.91722667,11.87576,410.9303333,15.86106,432.3138,100.5474667,0.099949793,32.52658667,32.73176667,999.9,0,0,5001.583333,0,118.8463333,-5.311176667,403.7867333,407.9186667,3.041470667,403.0742667,11.87576,1.499887333,1.194076667,12.96700667,9.527593333,1500.014667,0.972995667,0.027004067,0,2.033866667,0,17410.56667,12843.98,43.875,45.63326667,44.6996,44.562,43.812,1459.504667,40.51,0,1785341432,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-5.108789048,-3.980395325,1.311444286,0,3.077843333,-0.748662857,0.103732973,0,0,2,0/2,3.00662,2.75941,0.0920278,0.0917149,0.0810975,0.0657007,32143.8,23146.8,33521.7,25770.2,39405.4,32600.4,48974.6,40264.4,1.75583,2.64897,0.21131,0,29.2863,999.9,52.729,31.632,24.5271,29.1555,-100,3,0.273557,0,20.2453,5.20411,11.956,4.96925,3.294,7163.4,9999,132.2,9999,4.97359,1.87296,1.87074,1.87236,1.87286,1.87376,1.8733,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,10.8,89,0.15625,4.99756,2.64526,2.75269,2.8479,2.25342,34.6692,15.4104,2,374.635,1233.97,30.8324,31.0805,30.0007,30.9538,30.8743,-1,40,10,-999.9,400,20,101.767,94.4993
43,1785341555,5319,20260730 00:12:35,00:12:35,15,,1785341547,0.002312182,2.312181794,4.638853235,393.0911097,257.1471671,25.87808875,39.55885161,0.064861227,1.379624478,0.063213549,0.039653019,287.4270533,34.84459374,32.92242,5.030126188,29.54293011,1.467998349,4.969034362,3.56212784,-101.9672171,-16.15348243,-2.676627283,166.6297265,5.125521883,2.186219736,4.638853235,406.6584599,399.6907636,0.088200502,60.8502133,2.312181794,11.71125924,14.72394485,0.020894677,69.65,43,10,1.003427747,0.342774746,25175.36288,1499.981333,1261.19962,0.84081021,0.19162042,6,0.5,0: Broadleaf,2,TRUE,1785341547,393.2016667,401.4402667,14.58730667,11.62346667,406.3689333,15.53114,434.6106,100.5353333,0.099991753,32.70524,32.92242,999.9,0,0,4999.082667,0,63.39256,-8.238504667,399.0224667,406.1613333,2.963834667,401.4402667,11.62346667,1.466537333,1.168568667,12.62347333,9.206141333,1499.981333,0.972995,0.027004727,0,1.957086667,0,17299.16,12843.70667,43.8204,45.562,44.687,44.5,43.8162,1459.471333,40.51,0,1785341552,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-7.55539619,-7.251857143,1.302643813,0,3.064950952,-1.291651169,0.196339384,0,0,2,0/2,3.00933,2.75945,0.091583,0.0913513,0.0802758,0.0636915,32145.1,23147.6,33507.7,25761.8,39427.3,32659.2,48956.5,40252,1.75958,2.6431,0.205114,0,29.5814,999.9,51.581,31.673,24.0504,28.9019,-100,3,0.289987,0,20.2452,5.20411,11.956,4.9693,3.294,7163.4,9999,132.2,9999,4.97362,1.87296,1.87074,1.87235,1.87286,1.87376,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9439,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,12.8,91,0.15625,4.99756,2.64526,2.75146,2.84912,2.27905,34.715,15.3666,2,377.787,1229.65,30.9962,31.2883,30.0009,31.1519,31.0709,-1,40,10,-999.9,400,20,101.727,94.4694
44,1785341675,5439,20260730 00:14:35,00:14:35,15,,1785341667,0.002351945,2.351945148,4.753544212,404.5596014,267.2720847,26.89744608,40.71364234,0.066075674,1.380389319,0.064367514,0.04037949,287.42452,35.0221072,33.14307333,5.092863314,30.58211655,1.536779152,5.025090887,3.556084162,-103.720781,-17.74658178,-2.945033094,163.0121241,5.362081898,2.200463701,4.753544212,415.7392406,410.6028242,-0.269235492,60.8455571,2.351945148,12.11121512,15.3014497,-0.000702097,69.65,42,10,1.003347022,0.334702177,25180.93861,1499.968,1261.18842,0.840810217,0.191620435,6,0.5,0: Broadleaf,2,TRUE,1785341667,404.6728667,413.2492,15.27052667,12.29991333,417.8401333,16.21434667,436.1768,100.5369333,0.100011633,32.90460667,33.14307333,999.9,0,0,5002.792,0,51.73317333,-8.576346,410.9483333,418.3958667,2.970609333,413.2492,12.29991333,1.535253333,1.236597333,13.32375333,10.04848267,1499.968,0.972995,0.027004747,0,2.14086,0,17210.3,12843.60667,43.93286667,45.625,44.80373333,44.5,43.93286667,1459.458,40.51,0,1785341672,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-9.48849381,28.03736182,3.480619947,0,2.856277619,2.473835065,0.252867787,0,0,2,0/2,3.01104,2.75953,0.0933508,0.0927857,0.0825737,0.0656784,32064.3,23098.2,33489.6,25748.4,39303.7,32570.4,48932.8,40233.1,1.7611,2.63897,0.207871,0,29.7723,999.9,52.668,31.743,24.6536,28.9319,-100,3,0.309378,0,20.2455,5.20441,11.956,4.9693,3.294,7163.4,9999,132.3,9999,4.9736,1.87294,1.87075,1.87239,1.87286,1.87377,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9439,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,14.8,93,0.15625,4.99756,2.64526,2.75146,2.8479,2.26318,34.7608,15.3579,2,379.921,1228.1,31.1505,31.4993,30.0007,31.37,31.2795,-1,40,10,-999.9,400,20,101.676,94.4233
45,1785341795,5559,20260730 00:16:35,00:16:35,15,,1785341787,0.002320271,2.320270524,4.850158794,394.2437248,252.5102265,25.4100907,39.6727251,0.064628098,1.380546136,0.062993146,0.039514165,287.4319933,35.02890726,33.05479333,5.067681935,29.50186644,1.481728337,5.022490154,3.585953598,-102.3239301,-11.86332754,-1.96754682,171.2771889,6.230740205,2.251724092,4.850158794,409.6767,401.7372545,0.216501338,60.8455571,2.320270524,11.80877197,14.83748,0.018062881,69.65,42,10,1.003346282,0.334628156,25186.4902,1500.007333,1261.22146,0.840810196,0.191620392,6,0.5,0: Broadleaf,2,TRUE,1785341787,394.3592667,404.1176,14.72452667,11.68474,407.5264,15.66836667,436.4238,100.5299333,0.100013607,32.8954,33.05479333,999.9,0,0,5003.917333,0,72.39344667,-9.758206,400.2530667,408.8955333,3.039798,404.1176,11.68474,1.480255333,1.174664667,12.76559333,9.283542667,1500.007333,0.972994,0.02700576,0,2.06642,0,17149.16,12843.92,43.75,45.5,44.687,44.3582,43.812,1459.497333,40.51,0,1785341792,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-9.294704762,-6.862882597,0.82675971,0,3.100498095,-1.044276623,0.114673663,0,0,2,0/2,3.01144,2.75955,0.0919112,0.0922466,0.0807362,0.065214,32112.5,23111.2,33487.1,25747.8,39383.5,32585.3,48929.3,40232.2,1.76157,2.63695,0.205636,0,29.7478,999.9,51.465,31.783,24.1463,28.7819,-100,3,0.312165,0,20.2455,5.20381,11.956,4.9693,3.29402,7163.4,9999,132.3,9999,4.9736,1.87293,1.87073,1.87237,1.87286,1.87378,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9439,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,16.8,95,0.15625,4.99756,2.64526,2.75146,2.8479,2.24365,34.7837,15.3579,2,380.628,1226.7,31.2158,31.5518,29.9999,31.4443,31.3513,-1,40,10,-999.9,400,20,101.668,94.4211
46,1785341915,5679,20260730 00:18:35,00:18:35,15,,1785341907,0.002294352,2.294352157,4.681204068,401.7523891,265.1978982,26.68531305,40.4259926,0.065247755,1.379100764,0.063580037,0.039883811,287.4349067,34.98065511,32.93716,5.034296068,30.40134138,1.521453916,5.004561797,3.512842152,-101.1809301,-7.832037466,-1.299159123,177.12278,4.033448707,2.259739627,4.681204068,412.1681181,406.9919394,-0.247146398,60.8455571,2.294352157,12.05783393,15.15444909,0.003790395,69.65,42,10,1.003351115,0.335111549,25150.28027,1500.022667,1261.23434,0.840810188,0.191620376,6,0.5,0: Broadleaf,2,TRUE,1785341907,401.8640667,408.6700667,15.12016667,12.05693333,415.0312667,16.06397333,434.4477333,100.5242,0.099949853,32.83182,32.93716,999.9,0,0,4997.042,0,50.11478667,-6.806010667,408.0336,413.6574667,3.063240667,408.6700667,12.05693333,1.519940667,1.212012667,13.17024,9.749884,1500.022667,0.972993,0.02700678,0,2.05384,0,17110.61333,12844.04667,43.625,45.3204,44.55373333,44.1996,43.687,1459.512667,40.51,0,1785341912,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-7.246349048,10.81360753,1.229709885,0,3.056661905,0.185461558,0.027001566,0,0,2,0/2,3.0082,2.75945,0.0927081,0.0922095,0.0819889,0.0660175,32090.5,23115.9,33493.2,25751.6,39334.4,32562.6,48938.2,40238.5,1.75605,2.6394,0.203401,0,29.6115,999.9,52.112,31.824,24.5106,29.0819,-100,3,0.305295,0,20.245,5.20501,11.956,4.9693,3.294,7163.4,9999,132.3,9999,4.97363,1.87291,1.87075,1.87235,1.87286,1.87378,1.87326,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9439,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,18.8,97,0.155029,4.99756,2.64526,2.75146,2.8479,2.23877,34.7837,15.3404,2,377.59,1229.88,31.228,31.4896,29.9998,31.4188,31.3351,-1,40,10,-999.9,400,20,101.687,94.4357
47,1785342035,5799,20260730 00:20:35,00:20:35,15,,1785342027,0.002251759,2.25175866,5.242465979,395.5616703,242.8981313,24.43988326,39.8005575,0.063851785,1.37870007,0.062253272,0.039048582,287.4299667,35.01769166,32.98710667,5.048448129,30.50541549,1.527944826,5.008765825,3.520503303,-99.3025569,-10.43274519,-1.731611878,175.9630527,6.077041794,2.286708254,5.242465979,412.1936171,403.0972303,0.314327585,60.8455571,2.25175866,12.13895069,15.20744061,0.000568373,69.65,42,10,1.003352791,0.335279113,25137.75272,1499.996667,1261.2125,0.840810202,0.191620404,6,0.5,0: Broadleaf,2,TRUE,1785342027,395.6868,405.3312,15.18562667,12.07636,408.8538,16.12946667,433.0941333,100.5178,0.100031533,32.84674667,32.98710667,999.9,0,0,4995.375333,0,35.94944,-9.644464667,401.7884,410.2861333,3.109277333,405.3312,12.07636,1.526428,1.21389,13.23548667,9.772811333,1499.996667,0.972992333,0.02700746,0,2.092266667,0,17073.63333,12843.84,43.562,45.2416,44.4454,44.0746,43.5872,1459.486667,40.51,0,1785342032,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-8.735267619,-20.31212649,2.125130136,0,3.140694762,-0.590050909,0.068553315,0,0,2,0/2,3.00762,2.75939,0.0921682,0.0927664,0.0822704,0.0666201,32115.2,23104.9,33498.6,25754.8,39327.6,32546.4,48945.4,40243.4,1.75557,2.64092,0.209995,0,29.5662,999.9,52.271,31.874,24.6542,29.1419,-100,3,0.298707,0,20.2453,5.20501,11.956,4.96925,3.294,7163.4,9999,132.4,9999,4.97361,1.87295,1.87073,1.87238,1.87286,1.87376,1.87324,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,20.8,99,0.155029,4.99756,2.64526,2.75146,2.8479,2.25098,34.8066,15.3316,2,376.97,1231.05,31.1853,31.4015,29.9998,31.3577,31.2859,-1,40,10,-999.9,400,20,101.702,94.4471
48,1785342155,5919,20260730 00:22:35,00:22:35,15,,1785342147,0.002327123,2.327123435,5.095108324,400.4667586,257.5765661,25.91589389,40.29269501,0.067143109,1.378715893,0.065378027,0.041015987,287.4346533,34.89191237,32.86236,5.013166537,31.07064876,1.548593402,4.984103855,3.464573135,-102.6261435,-7.680697559,-1.273488727,175.8543236,4.683726152,2.282847689,5.095108324,412.7686073,406.1310303,-0.097091954,60.85005445,2.327123435,12.22112827,15.40341939,0.001028743,69.65,42,10,1.003351747,0.335174713,25145.55648,1500.021333,1261.23322,0.840810188,0.191620377,6,0.5,0: Broadleaf,2,TRUE,1785342147,400.5883333,408.3578,15.39138,12.27376667,413.7556,16.33521333,431.1154667,100.5143333,0.0999977,32.75902667,32.86236,999.9,0,0,4995.626,0,39.06410667,-7.769369333,406.8502667,413.4320667,3.117598667,408.3578,12.27376667,1.547054667,1.233692,13.44129333,10.01426133,1500.021333,0.972992667,0.027007113,0,2.110066667,0,17042.82667,12844.05333,43.5,45.125,44.375,44.01653333,43.52893333,1459.511333,40.51,0,1785342152,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-7.3785375,-5.071082256,1.253910154,0,3.1734265,-0.634693083,0.113287387,0,0,2,0/2,3.00616,2.75959,0.092656,0.0930612,0.0830114,0.0670324,32104.8,23102.5,33505.3,25760.1,39301.7,32539.4,48954.5,40251.4,1.75368,2.6441,0.209585,0,29.4584,999.9,52.594,31.894,24.835,29.0519,-100,3,0.290836,0,20.245,5.20396,11.956,4.96955,3.294,7163.4,9999,132.4,9999,4.97362,1.87298,1.87076,1.87231,1.87286,1.87378,1.87325,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,22.8,101,0.155029,4.99756,2.64526,2.75146,2.8479,2.21436,34.8066,15.2791,2,375.522,1234.12,31.1578,31.3102,29.9999,31.2816,31.2137,-1,40,10,-999.9,400,20,101.722,94.4662
49,1785342275,6039,20260730 00:24:35,00:24:35,15,,1785342267,0.002376031,2.376030718,4.616884644,400.7823882,271.6933075,27.3361276,40.32428552,0.068713481,1.379846963,0.066867562,0.041953944,287.4276389,34.83973287,32.82328667,5.002159803,31.00940809,1.543298075,4.976870474,3.458861727,-104.7829547,-6.699591271,-1.1095539,174.8355391,2.942924105,2.413421984,4.616884644,410.7683794,405.4904909,-0.221050667,60.85005445,2.376030718,12.00062249,15.29719455,-0.005607968,69.65,42,10,1.003347105,0.334710544,25180.31127,1499.992,1261.207859,0.840809724,0.191619448,6,0.5,0: Broadleaf,2,TRUE,1785342267,400.8924,406.3285333,15.33881333,12.03814667,414.0595333,16.28264,430.5224667,100.5139333,0.099982607,32.73322667,32.82328667,999.9,0,0,5001.249333,0,43.36092667,-5.436308,407.1373333,411.2798,3.300649333,406.3285333,12.03814667,1.541764,1.210003333,13.38872667,9.724843333,1499.992,0.973007667,0.026992533,0,2.113673333,0,17017.20667,12843.84,43.437,45.1166,44.312,44,43.5,1459.506667,40.486,0,1785342272,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-5.663683333,6.274500779,1.162346048,0,3.265117143,0.669885195,0.083773836,0,0,2,0/2,3.00507,2.7594,0.0924137,0.0919282,0.082574,0.0648136,32120.2,23136.2,33512,25765.1,39329.1,32625.5,48963.6,40258.5,1.7527,2.6467,0.21372,0,29.3805,999.9,51.837,31.924,24.5232,29.0219,-100,3,0.282746,0,20.2457,5.20531,11.956,4.9696,3.294,7163.4,9999,132.4,9999,4.97361,1.87292,1.87075,1.87233,1.87286,1.87378,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,24.8,103,0.155029,4.99756,2.64526,2.75146,2.8479,2.24609,34.8066,15.2791,2,374.479,1236.02,31.1196,31.218,29.9997,31.1928,31.1261,-1,40,10,-999.9,400,20,101.741,94.4836
50,1785342395,6159,20260730 00:26:35,00:26:35,15,,1785342387,0.002396045,2.396044505,4.837272019,398.1112054,264.0158253,26.56415098,40.05625858,0.068771912,1.379966355,0.066923053,0.041988881,287.4317434,34.86528017,32.89144667,5.021373762,30.80890948,1.536424679,4.986949245,3.484949083,-105.6655627,-9.09723412,-1.507279037,171.1616676,2.874947307,2.450538367,4.837272019,406.9973359,402.0639818,-0.34080385,60.85005445,2.396044505,11.79758491,15.18679091,-0.014211208,69.65,42,10,1.00334705,0.33470504,25180.72398,1500.010667,1261.223818,0.8408099,0.1916198,6,0.5,0: Broadleaf,2,TRUE,1785342387,398.2264667,403.5953333,15.27022,11.90884,411.3936667,16.21406,429.2778667,100.5157333,0.100019353,32.76916667,32.89144667,999.9,0,0,5001.751333,0,41.80102667,-5.368777333,404.4019333,408.4598,3.361389333,403.5953333,11.90884,1.534896,1.197023333,13.32025333,9.56408,1500.010667,0.9730048,0.02699534,0,2.07,0,16964.08,12843.98,43.375,45.062,44.25413333,43.92046667,43.437,1459.517333,40.49533333,0,1785342392,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-5.767637143,3.316689351,0.88386534,0,3.315583333,0.81490987,0.101208998,0,0,2,0/2,3.00427,2.7595,0.0919581,0.0918918,0.0821505,0.0656119,32143.5,23141.1,33519,25769,39356.1,32603,48973.1,40264.4,1.75168,2.64665,0.203513,0,29.5816,999.9,51.63,31.955,24.4645,29.0219,-100,3,0.275295,0,20.2457,5.20516,11.956,4.96955,3.294,7163.4,9999,132.5,9999,4.97365,1.87294,1.87076,1.87235,1.87286,1.87378,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,26.8,105,0.155029,4.99756,2.64526,2.75146,2.8479,2.2937,34.8296,15.2791,2,373.435,1234.27,31.1165,31.1268,29.9998,31.1077,31.0469,-1,40,10,-999.9,400,20,101.762,94.4977
51,1785342515,6279,20260730 00:28:35,00:28:35,15,,1785342507,0.002455707,2.455707179,4.490867404,399.410436,275.1107107,27.68184988,40.18898319,0.070121222,1.378653857,0.068198419,0.042792376,287.4339568,34.82205305,32.88173333,5.018631705,30.36518755,1.513049185,4.98284156,3.50558252,-108.2966866,-9.454761019,-1.567820099,168.1146891,4.666106677,2.416976399,4.490867404,409.7822265,404.9761515,-0.275311652,60.85005445,2.455707179,11.64112352,15.02234545,-0.000379157,69.65,42,10,1.00335197,0.335197038,25143.88731,1500.024,1261.234858,0.840809786,0.191619572,6,0.5,0: Broadleaf,2,TRUE,1785342507,399.5176,407.3626667,15.03714667,11.72297333,412.6848,15.98096667,429.5292667,100.5207333,0.100030613,32.75452667,32.88173333,999.9,0,0,4995.000667,0,179.79,-7.845071333,405.6169333,412.1950667,3.314180667,407.3626667,11.72297333,1.511544,1.178400667,13.08543333,9.330883333,1500.024,0.9730056,0.026994633,0,2.169566667,0,16932.36,12844.11333,43.312,45.0372,44.187,43.875,43.3666,1459.536,40.49,0,1785342512,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-8.643989048,21.84109714,2.462979325,0,3.267509524,0.927021818,0.119768769,0,0,2,0/2,3.00403,2.75945,0.0924387,0.092232,0.0814398,0.0638451,32129.8,23135.3,33522.2,25772,39392.4,32670.5,48977.7,40268.7,1.75187,2.64667,0.20089,0,29.6173,999.9,50.775,31.985,24.0988,29.2619,-100,3,0.270902,0,20.2455,5.20501,11.956,4.9695,3.294,7163.4,9999,132.5,9999,4.97362,1.87295,1.87081,1.87233,1.87286,1.87377,1.8733,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,28.8,107,0.155029,4.99756,2.64526,2.75146,2.8479,2.28394,34.8525,15.2615,2,373.143,1232.9,31.0773,31.0644,30,31.0425,30.9803,-1,40,10,-999.9,400,20,101.771,94.5079
52,1785342635,6399,20260730 00:30:35,00:30:35,15,,1785342627,0.002347025,2.347024973,4.707245862,400.59269,264.9232774,26.65662063,40.30769764,0.066199362,1.37980844,0.064484188,0.040453018,287.4297933,35.05141087,33.14971333,5.094761731,30.86936105,1.553487283,5.032456877,3.541274448,-103.5038013,-16.29499032,-2.705714366,164.9252874,6.075756628,2.288024558,4.707245862,415.4190658,408.2393515,0.089075833,60.85005445,2.347024973,12.24938559,15.46752606,0.003184682,69.65,42,10,1.003349455,0.334945476,25162.70863,1500.003333,1261.21738,0.840809718,0.191619436,6,0.5,0: Broadleaf,2,TRUE,1785342627,400.7049333,410.477,15.43912667,12.29254667,413.8722667,16.38296,428.0955333,100.5201333,0.10001938,32.93066,33.14971333,999.9,0,0,5000.75,0,56.42336667,-9.77207,406.9886,415.5857333,3.146600667,410.477,12.29254667,1.551943333,1.235646667,13.48974,10.03789267,1500.003333,0.973007267,0.026993047,0,2.14494,0,16887.4,12843.92,43.38326667,45.13326667,44.312,43.937,43.437,1459.517333,40.486,0,1785342632,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-9.414595714,0.93918,1.509710091,0,3.131644762,0.428572987,0.074582693,0,0,2,0/2,3.00295,2.75944,0.0930074,0.0930019,0.0833159,0.0665668,32107,23113.6,33519.3,25769.6,39304,32570.8,48973.9,40265.6,1.74983,2.64813,0.205044,0,29.8309,999.9,52.149,32.025,24.8065,29.2019,-100,3,0.272363,0,20.2454,5.19962,11.956,4.9694,3.294,7163.4,9999,132.5,9999,4.97362,1.87289,1.87075,1.87233,1.87286,1.87377,1.87328,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.168,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,30.8,109,0.155029,4.99756,2.64526,2.75146,2.8479,2.29126,34.8985,15.2353,2,372.024,1234.74,31.1271,31.0724,30.0002,31.0317,30.9687,-1,40,10,-999.9,400,20,101.763,94.5003
