obs,time,elapsed,date,hhmmss,averaging,kam,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccCO2_soda,AccH2O_des,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
55,1784217828,7189.1,20260717 00:03:48,00:03:48,15,,1784217820,0.000842057,0.842056763,0.360243426,409.0538972,345.1556416,35.05162882,41.5406954,0.017070731,1.390411293,0.016955146,0.010607286,287.43054,40.71777098,38.52856667,6.850356503,30.66692204,2.027293225,6.610683726,4.823063279,-37.13470326,-49.33207913,-8.547016452,192.4167412,-4.187847262,0.942407219,0.360243426,408.9567864,412.3366424,-0.736500714,60.78179436,0.842056763,18.6604301,19.85428909,-0.01733984,69.65,43,9,1.003447986,0.344798638,25028.09386,1500.006,1261.21974,0.840809797,0.191619594,6,0.5,0: Broadleaf,2,TRUE,1784217820,409.0625333,404.0617333,19.96288667,18.74784667,422.3303333,20.34938667,454.4817333,101.4531333,0.09997662,37.87045333,38.52856667,999.9,0,0,5006.874667,0,28.8327,5.000712667,417.3949333,411.7820667,1.215030667,404.0617333,18.74784667,2.025298667,1.90203,17.64346667,16.65133333,1500.006,0.973005,0.0269945,0,1.93256,0,14615.84,12843.95333,48.6996,50.53306667,49.625,49.3204,48.687,1459.516,40.49,0,1784217826,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,2.178219048,38.16444234,4.293002272,0,1.172335714,0.663764416,0.074565473,0,0,2,0/2,3.02737,2.7596,0.0932048,0.0906552,0.0984245,0.0913571,31807.8,22964.8,33234,25556.1,38341.5,31412.4,48598.3,39964.9,1.7547,2.5549,0.227489,0,34.8812,999.9,54.108,37.273,34.1279,29.1083,-100,3,0.614017,0,20.2436,5.20217,11.9568,4.969,3.29408,9999,7158,9999,114.3,4.97378,1.87305,1.87103,1.87241,1.87286,1.87363,1.87332,1.87772,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.22,-0.4119,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,42.3,42,0.155029,4.99756,2.64526,2.73926,2.8479,2.25464,40.1967,14.9463,2,398.994,1181.99,35.7038,35.1892,30.0004,35.0493,34.9413,-1,40,10,-999.9,400,20,100.947,93.7644
56,1784217948,7309.1,20260717 00:05:48,00:05:48,15,,1784217940,0.000831858,0.831858102,0.416829669,425.1896722,354.3864985,35.98925493,43.17957815,0.016843238,1.390365705,0.016730698,0.010466735,287.4326933,40.76272986,38.523,6.84829804,30.48233351,2.019455964,6.625004491,4.828842076,-36.68494231,-45.92239873,-7.957849642,196.8675026,-2.095001838,0.838375138,0.416829669,429.9546715,431.2194242,-0.348188895,60.78179436,0.831858102,18.78493113,19.86383152,-0.000585092,69.65,43,9,1.003448612,0.344861248,25023.56564,1500.017333,1261.22926,0.840809791,0.191619581,6,0.5,0: Broadleaf,2,TRUE,1784217940,425.1996667,422.9161333,19.8856,18.80561333,438.5997333,20.28838667,454.9068667,101.4536667,0.1000186,37.91035333,38.523,999.9,0,0,5006.624,0,31.26827333,2.283493667,433.8265333,431.0217333,1.079993333,422.9161333,18.80561333,2.017466667,1.907897333,17.58208667,16.69998667,1500.017333,0.9730054,0.02699416,0,1.931753333,0,14507.35333,12844.05333,48.812,50.6622,49.75,49.50406667,48.812,1459.527333,40.49,0,1784217946,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,0.40969075,28.99962808,3.557971111,0,1.0711485,0.197574586,0.025201996,0,0,2,0/2,3.02786,2.75944,0.0963899,0.0946564,0.0984671,0.091918,31693.6,22861.9,33231.7,25554.1,38338.3,31391.2,48595.4,39962.5,1.75515,2.55175,0.220481,0,34.9673,999.9,54.096,37.343,34.2518,29.3483,-100,3,0.617807,0,20.2435,5.20501,11.9568,4.96865,3.294,9999,7158,9999,114.3,4.97385,1.87309,1.87103,1.87241,1.8729,1.87367,1.87332,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.374,-0.4081,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,44.3,44,0.155029,4.99756,2.64526,2.73804,2.8479,2.2583,40.2728,14.9113,2,399.546,1178.43,35.781,35.2468,30.0002,35.0988,34.986,-1,40,10,-999.9,400,20,100.941,93.758
57,1784218068,7429.1,20260717 00:07:48,00:07:48,15,,1784218060,0.000799333,0.79933275,1.465804204,392.3509986,221.3885948,22.48323007,39.84540295,0.016102027,1.389181939,0.015999054,0.010008606,287.4319333,40.849382,38.59966,6.876692914,30.45608895,2.025228639,6.649667468,4.851464275,-35.25057426,-46.49143597,-8.068967243,197.6209559,7.561106271,0.722044297,1.465804204,416.5400475,407.8174182,1.285166869,60.78179436,0.79933275,19.07704998,20.03322364,0.013127978,69.65,43,9,1.003454046,0.345404557,24984.33975,1500.013333,1261.2259,0.840809793,0.191619586,6,0.5,0: Broadleaf,2,TRUE,1784218060,392.3862,402.7182667,19.94208667,19.01021333,405.5162667,20.33296667,454.0272667,101.4555333,0.0999695,37.97889333,38.59966,999.9,0,0,5000.707333,0,29.97032,-10.332134,400.3705333,410.5228,0.931854933,402.7182667,19.01021333,2.023234667,1.928690667,17.62728,16.87068,1500.013333,0.973004667,0.026994853,0,1.864626667,0,14402.18,12844.02,48.9246,50.7038,49.875,49.4538,48.875,1459.523333,40.49,0,1784218066,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,-7.211288857,-45.24186919,4.855409581,0,0.984897952,-0.673551351,0.078106078,0,0,2,0/2,3.0271,2.75935,0.092767,0.0933953,0.0990233,0.0930173,31815.3,22890,33226.3,25550.2,38308.3,31348.2,48588.3,39956.9,1.75308,2.55258,0.234533,0,34.8478,999.9,54.352,37.404,34.5298,29.1683,-100,3,0.623323,0,20.2435,5.20067,11.9568,4.96825,3.294,9999,7158,9999,114.3,4.97382,1.87306,1.87103,1.87241,1.87292,1.87364,1.87332,1.87774,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.201,-0.3685,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,46.3,46,0.153809,4.99756,2.64526,2.73926,2.8479,2.30103,40.2982,14.9113,2,398.705,1180.6,35.8258,35.2926,30.0004,35.1497,35.0394,-1,40,10,-999.9,400,20,100.926,93.7444
58,1784218188,7549.1,20260717 00:09:48,00:09:48,15,,1784218180,0.00081853,0.818529604,1.699951696,418.4760546,226.6943127,23.02242654,42.49923215,0.016477741,1.388275427,0.016369855,0.010240794,287.4319333,40.93281029,38.70123333,6.914472955,30.83685979,2.060778571,6.682841847,4.853694384,-36.09715554,-47.18908742,-8.203039208,195.9426512,8.325237302,0.784092012,1.699951696,447.1950955,436.231303,1.656634793,60.78179436,0.818529604,19.32130997,20.33835394,0.006736481,69.65,43,9,1.003458656,0.345865623,24951.14827,1500.013333,1261.2259,0.840809793,0.191619586,6,0.5,0: Broadleaf,2,TRUE,1784218180,418.5169333,429.8907333,20.29181333,19.28234,431.8622667,20.60851333,454.9771333,101.4572,0.09994212,38.07074,38.70123333,999.9,0,0,4996.166,0,31.08969333,-11.37394,427.1854,438.3433333,1.009449133,429.8907333,19.28234,2.058749333,1.956334667,17.90356,17.09525333,1500.013333,0.973006267,0.026993473,0,1.888213333,0,14291.44,12844.00667,48.9832,50.75,49.875,49.50826667,48.937,1459.523333,40.49,0,1784218186,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,-9.392973,-48.8990418,5.118256655,0,1.00728785,-0.00360618,0.012467705,1,1,2,1/2,3.0277,2.75951,0.0974985,0.0979001,0.0999156,0.0938499,31645.4,22773.7,33222.4,25547.6,38267.5,31316.9,48583.1,39953.4,1.75405,2.55058,0.22722,0,35.041,999.9,54.694,37.474,34.8786,28.9583,-100,3,0.627889,0,20.2433,5.20396,11.9575,4.9691,3.294,9999,7158,9999,114.4,4.97382,1.87306,1.87103,1.87241,1.87286,1.87363,1.87332,1.87773,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.428,-0.3045,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,48.3,48,0.153809,4.99756,2.64526,2.73804,2.8479,2.2644,40.3745,14.8675,2,399.593,1178.85,35.9035,35.3575,30.0003,35.207,35.0945,-1,40,10,-999.9,400,20,100.914,93.7356
59,1784218308,7669.1,20260717 00:11:48,00:11:48,15,,1784218300,0.000784208,0.784207633,0.855653419,401.8062337,284.8871589,28.93234189,40.80631564,0.015475561,1.389062987,0.015380412,0.009621257,287.4197733,41.08140296,38.88034667,6.981532645,30.20536656,2.033211685,6.731292866,4.94832096,-34.58355662,-50.63670316,-8.810612481,193.3889011,4.086041784,0.664655434,0.855653419,418.5322702,413.9759152,0.650502315,60.78179436,0.784207633,19.24703487,20.14982485,0.018419606,69.65,43,9,1.003457035,0.345703461,24962.81201,1499.949333,1261.17214,0.840809827,0.191619655,6,0.5,0: Broadleaf,2,TRUE,1784218300,401.8268,407.5487333,20.02036,19.16444,415.0352667,20.39470667,454.9904,101.4572,0.099999007,38.20417333,38.88034667,999.9,0,0,5000.04,0,29.75259333,-5.721864667,410.0360667,415.5121333,0.8559254,407.5487333,19.16444,2.031209333,1.944370667,17.68964,16.99832667,1499.949333,0.973006667,0.026993147,0,1.86796,0,14182.88,12843.48,49.05373333,50.812,49.937,49.5746,49,1459.459333,40.49,0,1784218306,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,-4.9774795,-15.17497759,1.602752575,0,0.85551955,0.011657549,0.006272712,1,1,2,1/2,3.02798,2.75941,0.0936515,0.0930299,0.0993609,0.0936393,31776.5,22893.9,33218.7,25544.8,38286.8,31319.6,48578.3,39949.3,1.754,2.54757,0.226755,0,35.2086,999.9,54.316,37.514,34.7123,29.1683,-100,3,0.632254,0,20.243,5.20471,11.956,4.9681,3.294,9999,7158,9999,114.4,4.97386,1.87304,1.87103,1.87241,1.87292,1.87363,1.87332,1.87774,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.244,-0.3429,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,50.3,50,0.153809,4.99756,2.64526,2.73926,2.8479,2.28149,40.4255,14.8675,2,399.9,1175.7,35.9941,35.4105,30.0004,35.2619,35.1507,-1,40,10,-999.9,400,20,100.904,93.7258
60,1784218428,7789.1,20260717 00:13:48,00:13:48,15,,1784218420,0.000880421,0.880421496,0.242040904,413.326594,360.5092003,36.61247411,41.97648551,0.017758687,1.390626227,0.017633654,0.011032194,287.42446,40.95793371,38.7499,6.932638148,31.12974792,2.087191552,6.704813534,4.845446597,-38.82658799,-46.37333501,-8.05184385,194.1726931,-5.128873644,0.925995682,0.242040904,411.8903626,415.9987636,-0.847445379,60.78179436,0.880421496,19.32507344,20.50426485,-0.007200156,69.65,43,9,1.003450069,0.345006899,25013.03776,1499.974,1261.19286,0.840809814,0.191619628,6,0.5,0: Broadleaf,2,TRUE,1784218420,413.3324,407.1034,20.55178667,19.36120667,426.6353333,20.81267333,455.4659333,101.4576667,0.100002527,38.13135333,38.7499,999.9,0,0,5007.708667,0,29.52524667,6.229015333,422.0055333,415.1412,1.190576,407.1034,19.36120667,2.085137333,1.964344,18.10606,17.15979333,1499.974,0.9730072,0.026992793,0,2.002526667,0,14078,12843.68667,49.14566667,50.875,50.062,49.68306667,49.125,1459.484,40.49,0,1784218426,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,6.277148,-2.697288722,1.225016571,0,1.1889035,0.045557143,0.010448997,1,1,2,1/2,3.02828,2.75941,0.0937636,0.0917809,0.100331,0.0938446,31766.7,22921.8,33212.9,25541.1,38239.9,31307.8,48570.9,39944.2,1.75415,2.54843,0.228636,0,35.07,999.9,54.706,37.585,35.0959,29.0783,-100,3,0.637424,0,20.2434,5.20007,11.9565,4.96905,3.29417,9999,7158,9999,114.4,4.97384,1.87304,1.87103,1.87241,1.87292,1.87363,1.87332,1.87774,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.25,-0.2727,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,52.3,52,0.153809,4.99756,2.64526,2.73804,2.8479,2.27417,40.4765,14.8588,2,400.328,1177.9,36.0242,35.4732,30.0002,35.3186,35.2036,-1,40,10,-999.9,400,20,100.888,93.7132
61,1784218548,7909.1,20260717 00:15:48,00:15:48,15,,1784218540,0.000857497,0.857497239,0.213327029,437.4510738,384.6752743,39.06591156,44.42558726,0.017255,1.389232755,0.017136816,0.010721061,287.4238267,41.0260739,38.8014,6.951905967,31.17841355,2.09662462,6.724603279,4.855281347,-37.81562825,-46.10617232,-8.017575723,195.4844504,3.836993639,0.861996739,0.213327029,458.9839225,452.8842545,1.112809332,60.78179436,0.857497239,19.55611604,20.65998788,0.000169249,69.65,43,9,1.003456151,0.345615118,24969.17074,1499.970667,1261.19006,0.840809816,0.191619632,6,0.5,0: Broadleaf,2,TRUE,1784218540,437.4562,442.9832,20.6451,19.53830667,450.9555333,20.88582,456.0373333,101.4555333,0.100023193,38.1858,38.8014,999.9,0,0,5000.957333,0,31.30004667,-5.5270758,446.6778,451.811,1.106802667,442.9832,19.53830667,2.094559333,1.982268,18.17785333,17.3034,1499.970667,0.973005133,0.0269945,0,1.953293333,0,13962.84667,12843.63333,49.125,50.875,50.062,49.5914,49.1124,1459.480667,40.49,0,1784218546,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,-19.01205685,204.4708577,30.2754115,0,1.1106065,-0.100934887,0.012698294,0,0,2,0/2,3.02906,2.75952,0.0995586,0.0957408,0.100809,0.0945299,31562.8,22821.2,33212.2,25540.4,38220.4,31284,48570.1,39943.4,1.75557,2.5464,0.23216,0,35.0523,999.9,54.89,37.635,35.3105,29.2583,-100,3,0.638849,0,20.2433,5.20471,11.9572,4.9692,3.29408,9999,7158,9999,114.5,4.97384,1.87313,1.87103,1.87241,1.8729,1.87363,1.87332,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.53,-0.2371,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,54.3,54,0.153809,4.99756,2.64526,2.73926,2.8479,2.25342,40.5275,14.8325,2,401.338,1175.78,36.0559,35.501,30.0002,35.3541,35.2414,-1,40,10,-999.9,400,20,100.886,93.711
62,1784218669,8030,20260717 00:17:49,00:17:49,15,,1784218661,0.000866718,0.866717886,0.683560963,429.1784665,337.0884097,34.23331238,43.58559977,0.017753023,1.389779781,0.017627994,0.011028656,287.4304688,40.8872738,38.60840625,6.879939007,31.57069934,2.107675007,6.67604789,4.772264,-38.22225879,-41.69199734,-7.235723343,200.2804893,-4.850202433,0.922178234,0.683560963,431.3312188,432.6686364,-0.431414106,60.78179436,0.866717886,19.56063106,20.71050667,-0.005538262,69.65,43,9,1.003452506,0.345250608,24995.44202,1500.005625,1261.219425,0.840809797,0.191619594,6,0.5,0: Broadleaf,2,TRUE,1784218661,429.194875,423.35625,20.75384375,19.56990625,442.6273125,20.9709875,456.0375625,101.455875,0.100011819,38.0519625,38.60840625,999.9,0,0,5003.631875,0,27.53015,5.838662688,438.29125,431.8066875,1.183940625,423.35625,19.56990625,2.105598125,1.985480625,18.26159375,17.32901875,1500.005625,0.9730065,0.026993225,0,1.94289375,0,13860.79375,12843.96875,49.1715,50.812,50.062,49.63275,49.117125,1459.515625,40.49,0,1784218667,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,5.57174765,-14.28559412,3.406716869,0,1.190463,-0.208689925,0.028621926,0,0,2,0/2,3.02888,2.75933,0.0965913,0.0949912,0.100945,0.094713,31662.7,22837.4,33208,25537.5,38210,31274,48565,39939.2,1.7548,2.54445,0.230983,0,34.909,999.9,54.932,37.665,35.3951,28.7883,-100,3,0.642899,0,20.2432,5.20456,11.9565,4.96845,3.29405,9999,7158,9999,114.5,4.97383,1.8731,1.87102,1.8724,1.87288,1.87363,1.87332,1.87773,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.387,-0.2264,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,56.3,56,0.153809,4.99756,2.64526,2.73926,2.8479,2.26562,40.5275,14.815,2,401.145,1173.79,36.0361,35.54,30.0002,35.3933,35.2809,-1,40,10,-999.9,400,20,100.874,93.701
63,1784218789,8150,20260717 00:19:49,00:19:49,15,,1784218781,0.000885713,0.88571314,0.477773378,431.7303769,357.46144,36.301567,43.84385963,0.017931633,1.388436421,0.017803963,0.011138872,287.43472,40.97773786,38.73528667,6.92717927,31.28333162,2.09960447,6.711575657,4.8275748,-39.05994947,-43.8126839,-7.619379875,196.9427068,-3.162275763,0.926496526,0.477773378,435.93244,437.2567273,-0.3764721,60.78179436,0.88571314,19.48554425,20.64438242,-0.003160615,69.65,43,9,1.003458886,0.34588859,24949.4972,1500.028,1261.23822,0.840809785,0.19161957,6,0.5,0: Broadleaf,2,TRUE,1784218781,431.7418667,428.1261333,20.6748,19.48660667,445.1951333,20.90910667,456.566,101.4538,0.09999834,38.14997333,38.73528667,999.9,0,0,4997.125333,0,42.59340667,3.615684,440.8566667,436.6348667,1.188211333,428.1261333,19.48660667,2.097534,1.976988,18.20045333,17.2612,1500.028,0.9730058,0.02699382,0,2.006053333,0,13750.12667,12844.15333,49.125,50.812,50.0496,49.62493333,49.0746,1459.538,40.49,0,1784218787,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,0.175218571,41.14597714,5.535524887,0,1.162660476,0.297575844,0.048435154,0,0,2,0/2,3.02937,2.75943,0.0972632,0.0949033,0.100732,0.0941619,31638.4,22839.2,33207.4,25537.2,38218.5,31292.5,48563.8,39938.8,1.7558,2.54492,0.237182,0,34.9466,999.9,54.658,37.726,35.3384,29.2083,-100,3,0.643498,0,20.2435,5.20261,11.9571,4.96755,3.29413,9999,7158,9999,114.5,4.97382,1.87312,1.87101,1.87241,1.87288,1.87363,1.87333,1.87774,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.419,-0.2413,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,58.3,58,0.153809,4.99756,2.64526,2.73804,2.8479,2.23511,40.5531,14.78,2,401.861,1174.9,36.0446,35.5596,30.0001,35.4192,35.3035,-1,40,10,-999.9,400,20,100.872,93.6999
64,1784218909,8270,20260717 00:21:49,00:21:49,15,,1784218901,0.000859423,0.85942341,0.187655814,398.7153583,351.1578021,35.66141084,40.49106162,0.017255586,1.389435717,0.017137411,0.010721432,287.4207867,41.03291266,38.79338667,6.948904872,30.95526286,2.082545593,6.72759783,4.866359279,-37.90057237,-44.89641439,-7.806073551,196.8177263,-2.764816535,0.916708775,0.187655814,401.2449044,403.5335152,-0.486348655,60.78179436,0.85942341,19.31475237,20.46156485,-0.006572299,69.65,43,9,1.003455433,0.345543327,24974.34058,1499.954667,1261.17662,0.840809824,0.191619649,6,0.5,0: Broadleaf,2,TRUE,1784218901,398.7198667,395.576,20.50682,19.32973333,411.9025333,20.77741333,456.0853333,101.4538,0.100004673,38.19402667,38.79338667,999.9,0,0,5002.041333,0,75.05232667,3.143806067,407.0674667,403.3731333,1.177101333,395.576,19.32973333,2.080497333,1.961075333,18.07064,17.13350667,1499.954667,0.973005067,0.0269945,0,1.96246,0,13638.45333,12843.52667,49.062,50.8204,50,49.4412,49,1459.464667,40.49,0,1784218907,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,3.25444855,-5.574069068,1.102605963,0,1.1592605,0.197406767,0.042512064,0,0,2,0/2,3.0291,2.75957,0.091697,0.0904944,0.100182,0.0939415,31832.1,22949.4,33206.1,25536.1,38239.5,31298.3,48562.3,39937.6,1.75487,2.54583,0.236638,0,34.981,999.9,54.304,37.766,35.1838,29.2683,-100,3,0.645335,0,20.2433,5.20411,11.9586,4.96905,3.2941,9999,7158,9999,114.6,4.97383,1.87312,1.87103,1.87241,1.87287,1.87363,1.87332,1.87774,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.153,-0.2808,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,60.3,60,0.153809,4.99756,2.64526,2.73804,2.8479,2.2229,40.5787,14.7537,2,401.484,1176.7,36.0775,35.577,30.0002,35.442,35.3326,-1,40,10,-999.9,400,20,100.869,93.6968
65,1784219029,8390,20260717 00:23:49,00:23:49,15,,1784219021,0.000873101,0.873101198,0.186987499,423.3665721,374.8040081,38.06344489,42.99524509,0.017748079,1.388827283,0.017623034,0.011025558,287.43358,40.96884292,38.70832,6.917115535,31.45303824,2.109327358,6.706275375,4.807788177,-38.50376283,-42.89857111,-7.456815596,198.5744305,-0.277849208,0.861881722,0.186987499,430.1997676,431.3937333,-0.277173013,60.78179436,0.873101198,19.64775569,20.77068606,-0.000194273,69.65,43,9,1.003457189,0.345718933,24961.69869,1500.022,1261.23318,0.840809788,0.191619576,6,0.5,0: Broadleaf,2,TRUE,1784219021,423.3710667,423.4865333,20.77017333,19.66671333,436.7562,20.98376,457.2948,101.4556,0.09999726,38.13538,38.70832,999.9,0,0,4998.959333,0,93.2861,-0.115421533,432.3510667,431.9823333,1.103452667,423.4865333,19.66671333,2.10725,1.995298,18.27408667,17.40708,1500.022,0.9730062,0.02699348,0,1.94624,0,13530.54,12844.09333,49.1208,50.8498,50,49.6082,49.062,1459.532,40.49,0,1784219027,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,-1.69641715,34.05105478,3.331322101,0,1.089881,0.320190677,0.031932674,0,0,2,0/2,3.02997,2.75932,0.0962935,0.0946234,0.10109,0.0947813,31666.3,22842.4,33201.3,25533.1,38197.4,31266.3,48556.2,39933.5,1.75618,2.54352,0.22544,0,35.0394,999.9,54.67,37.796,35.4782,29.2983,-100,3,0.649789,0,20.2435,5.20022,11.9568,4.96835,3.29408,9999,7158,9999,114.6,4.97388,1.87313,1.87102,1.87241,1.87291,1.87364,1.87332,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.373,-0.2141,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,62.3,62,0.153809,4.99756,2.64526,2.73804,2.8479,2.25586,40.6298,14.7625,2,402.488,1174.28,36.0943,35.6318,30.0002,35.4877,35.3747,-1,40,10,-999.9,400,20,100.855,93.6865
